Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases
1/3/2020,DE,Germany,EURO,0,0
1/4/2020,DE,Germany,EURO,1,1
1/5/2020,DE,Germany,EURO,0,1
1/6/2020,DE,Germany,EURO,0,1
1/7/2020,DE,Germany,EURO,0,1
1/8/2020,DE,Germany,EURO,0,1
1/9/2020,DE,Germany,EURO,0,1
1/10/2020,DE,Germany,EURO,0,1
1/11/2020,DE,Germany,EURO,0,1
1/12/2020,DE,Germany,EURO,0,1
1/13/2020,DE,Germany,EURO,0,1
1/14/2020,DE,Germany,EURO,0,1
1/15/2020,DE,Germany,EURO,0,1
1/16/2020,DE,Germany,EURO,0,1
1/17/2020,DE,Germany,EURO,0,1
1/18/2020,DE,Germany,EURO,0,1
1/19/2020,DE,Germany,EURO,0,1
1/20/2020,DE,Germany,EURO,0,1
1/21/2020,DE,Germany,EURO,0,1
1/22/2020,DE,Germany,EURO,0,1
1/23/2020,DE,Germany,EURO,0,1
1/24/2020,DE,Germany,EURO,1,2
1/25/2020,DE,Germany,EURO,0,2
1/26/2020,DE,Germany,EURO,0,2
1/27/2020,DE,Germany,EURO,0,2
1/28/2020,DE,Germany,EURO,0,2
1/29/2020,DE,Germany,EURO,2,4
1/30/2020,DE,Germany,EURO,2,6
1/31/2020,DE,Germany,EURO,0,6
2/1/2020,DE,Germany,EURO,4,10
2/2/2020,DE,Germany,EURO,1,11
2/3/2020,DE,Germany,EURO,0,11
2/4/2020,DE,Germany,EURO,1,12
2/5/2020,DE,Germany,EURO,4,16
2/6/2020,DE,Germany,EURO,2,18
2/7/2020,DE,Germany,EURO,1,19
2/8/2020,DE,Germany,EURO,1,20
2/9/2020,DE,Germany,EURO,0,20
2/10/2020,DE,Germany,EURO,0,20
2/11/2020,DE,Germany,EURO,1,21
2/12/2020,DE,Germany,EURO,2,23
2/13/2020,DE,Germany,EURO,1,24
2/14/2020,DE,Germany,EURO,0,24
2/15/2020,DE,Germany,EURO,0,24
2/16/2020,DE,Germany,EURO,1,25
2/17/2020,DE,Germany,EURO,0,25
2/18/2020,DE,Germany,EURO,2,27
2/19/2020,DE,Germany,EURO,1,28
2/20/2020,DE,Germany,EURO,1,29
2/21/2020,DE,Germany,EURO,2,31
2/22/2020,DE,Germany,EURO,0,31
2/23/2020,DE,Germany,EURO,0,31
2/24/2020,DE,Germany,EURO,0,31
2/25/2020,DE,Germany,EURO,1,32
2/26/2020,DE,Germany,EURO,3,35
2/27/2020,DE,Germany,EURO,8,43
2/28/2020,DE,Germany,EURO,24,67
2/29/2020,DE,Germany,EURO,45,112
3/1/2020,DE,Germany,EURO,23,135
3/2/2020,DE,Germany,EURO,35,170
3/3/2020,DE,Germany,EURO,43,213
3/4/2020,DE,Germany,EURO,84,297
3/5/2020,DE,Germany,EURO,157,454
3/6/2020,DE,Germany,EURO,186,640
3/7/2020,DE,Germany,EURO,187,827
3/8/2020,DE,Germany,EURO,142,969
3/9/2020,DE,Germany,EURO,105,1074
3/10/2020,DE,Germany,EURO,347,1421
3/11/2020,DE,Germany,EURO,595,2016
3/12/2020,DE,Germany,EURO,757,2773
3/13/2020,DE,Germany,EURO,991,3764
3/14/2020,DE,Germany,EURO,1464,5228
3/15/2020,DE,Germany,EURO,1302,6530
3/16/2020,DE,Germany,EURO,980,7510
3/17/2020,DE,Germany,EURO,2036,9546
3/18/2020,DE,Germany,EURO,3033,12579
3/19/2020,DE,Germany,EURO,3598,16177
3/20/2020,DE,Germany,EURO,4058,20235
3/21/2020,DE,Germany,EURO,4055,24290
3/22/2020,DE,Germany,EURO,3357,27647
3/23/2020,DE,Germany,EURO,2266,29913
3/24/2020,DE,Germany,EURO,3732,33645
3/25/2020,DE,Germany,EURO,4878,38523
3/26/2020,DE,Germany,EURO,5680,44203
3/27/2020,DE,Germany,EURO,5899,50102
3/28/2020,DE,Germany,EURO,5982,56084
3/29/2020,DE,Germany,EURO,4720,60804
3/30/2020,DE,Germany,EURO,3077,63881
3/31/2020,DE,Germany,EURO,4122,68003
4/1/2020,DE,Germany,EURO,6061,74064
4/2/2020,DE,Germany,EURO,6260,80324
4/3/2020,DE,Germany,EURO,6549,86873
4/4/2020,DE,Germany,EURO,6191,93064
4/5/2020,DE,Germany,EURO,4339,97403
4/6/2020,DE,Germany,EURO,2536,99939
4/7/2020,DE,Germany,EURO,3660,103599
4/8/2020,DE,Germany,EURO,5188,108787
4/9/2020,DE,Germany,EURO,5277,114064
4/10/2020,DE,Germany,EURO,4911,118975
4/11/2020,DE,Germany,EURO,3355,122330
4/12/2020,DE,Germany,EURO,2883,125213
4/13/2020,DE,Germany,EURO,1866,127079
4/14/2020,DE,Germany,EURO,1599,128678
4/15/2020,DE,Germany,EURO,2467,131145
4/16/2020,DE,Germany,EURO,3324,134469
4/17/2020,DE,Germany,EURO,3420,137889
4/18/2020,DE,Germany,EURO,3046,140935
4/19/2020,DE,Germany,EURO,2107,143042
4/20/2020,DE,Germany,EURO,1377,144419
4/21/2020,DE,Germany,EURO,1711,146130
4/22/2020,DE,Germany,EURO,2185,148315
4/23/2020,DE,Germany,EURO,2487,150802
4/24/2020,DE,Germany,EURO,2093,152895
4/25/2020,DE,Germany,EURO,1904,154799
4/26/2020,DE,Germany,EURO,1272,156071
4/27/2020,DE,Germany,EURO,704,156775
4/28/2020,DE,Germany,EURO,1119,157894
4/29/2020,DE,Germany,EURO,1465,159359
4/30/2020,DE,Germany,EURO,1430,160789
5/1/2020,DE,Germany,EURO,1460,162249
5/2/2020,DE,Germany,EURO,918,163167
5/3/2020,DE,Germany,EURO,620,163787
5/4/2020,DE,Germany,EURO,425,164212
5/5/2020,DE,Germany,EURO,729,164941
5/6/2020,DE,Germany,EURO,1092,166033
5/7/2020,DE,Germany,EURO,1222,167255
5/8/2020,DE,Germany,EURO,1202,168457
5/9/2020,DE,Germany,EURO,977,169434
5/10/2020,DE,Germany,EURO,677,170111
5/11/2020,DE,Germany,EURO,341,170452
5/12/2020,DE,Germany,EURO,687,171139
5/13/2020,DE,Germany,EURO,855,171994
5/14/2020,DE,Germany,EURO,913,172907
5/15/2020,DE,Germany,EURO,807,173714
5/16/2020,DE,Germany,EURO,728,174442
5/17/2020,DE,Germany,EURO,462,174904
5/18/2020,DE,Germany,EURO,316,175220
5/19/2020,DE,Germany,EURO,543,175763
5/20/2020,DE,Germany,EURO,730,176493
5/21/2020,DE,Germany,EURO,832,177325
5/22/2020,DE,Germany,EURO,419,177744
5/23/2020,DE,Germany,EURO,526,178270
5/24/2020,DE,Germany,EURO,337,178607
5/25/2020,DE,Germany,EURO,219,178826
5/26/2020,DE,Germany,EURO,411,179237
5/27/2020,DE,Germany,EURO,618,179855
5/28/2020,DE,Germany,EURO,653,180508
5/29/2020,DE,Germany,EURO,529,181037
5/30/2020,DE,Germany,EURO,445,181482
5/31/2020,DE,Germany,EURO,374,181856
6/1/2020,DE,Germany,EURO,178,182034
6/2/2020,DE,Germany,EURO,136,182170
6/3/2020,DE,Germany,EURO,307,182477
6/4/2020,DE,Germany,EURO,497,182974
6/5/2020,DE,Germany,EURO,528,183502
6/6/2020,DE,Germany,EURO,437,183939
6/7/2020,DE,Germany,EURO,285,184224
6/8/2020,DE,Germany,EURO,164,184388
6/9/2020,DE,Germany,EURO,296,184684
6/10/2020,DE,Germany,EURO,426,185110
6/11/2020,DE,Germany,EURO,518,185628
6/12/2020,DE,Germany,EURO,281,185909
6/13/2020,DE,Germany,EURO,353,186262
6/14/2020,DE,Germany,EURO,299,186561
6/15/2020,DE,Germany,EURO,172,186733
6/16/2020,DE,Germany,EURO,260,186993
6/17/2020,DE,Germany,EURO,519,187512
6/18/2020,DE,Germany,EURO,867,188379
6/19/2020,DE,Germany,EURO,764,189143
6/20/2020,DE,Germany,EURO,991,190134
6/21/2020,DE,Germany,EURO,570,190704
6/22/2020,DE,Germany,EURO,223,190927
6/23/2020,DE,Germany,EURO,447,191374
6/24/2020,DE,Germany,EURO,540,191914
6/25/2020,DE,Germany,EURO,506,192420
6/26/2020,DE,Germany,EURO,571,192991
6/27/2020,DE,Germany,EURO,574,193565
6/28/2020,DE,Germany,EURO,326,193891
6/29/2020,DE,Germany,EURO,201,194092
6/30/2020,DE,Germany,EURO,414,194506
7/1/2020,DE,Germany,EURO,458,194964
7/2/2020,DE,Germany,EURO,482,195446
7/3/2020,DE,Germany,EURO,471,195917
7/4/2020,DE,Germany,EURO,427,196344
7/5/2020,DE,Germany,EURO,294,196638
7/6/2020,DE,Germany,EURO,144,196782
7/7/2020,DE,Germany,EURO,323,197105
7/8/2020,DE,Germany,EURO,395,197500
7/9/2020,DE,Germany,EURO,451,197951
7/10/2020,DE,Germany,EURO,424,198375
7/11/2020,DE,Germany,EURO,426,198801
7/12/2020,DE,Germany,EURO,277,199078
7/13/2020,DE,Germany,EURO,131,199209
7/14/2020,DE,Germany,EURO,330,199539
7/15/2020,DE,Germany,EURO,468,200007
7/16/2020,DE,Germany,EURO,541,200548
7/17/2020,DE,Germany,EURO,559,201107
7/18/2020,DE,Germany,EURO,523,201630
7/19/2020,DE,Germany,EURO,442,202072
7/20/2020,DE,Germany,EURO,179,202251
7/21/2020,DE,Germany,EURO,456,202707
7/22/2020,DE,Germany,EURO,525,203232
7/23/2020,DE,Germany,EURO,698,203930
7/24/2020,DE,Germany,EURO,691,204621
7/25/2020,DE,Germany,EURO,809,205430
7/26/2020,DE,Germany,EURO,543,205973
7/27/2020,DE,Germany,EURO,212,206185
7/28/2020,DE,Germany,EURO,529,206714
7/29/2020,DE,Germany,EURO,755,207469
7/30/2020,DE,Germany,EURO,914,208383
7/31/2020,DE,Germany,EURO,865,209248
8/1/2020,DE,Germany,EURO,915,210163
8/2/2020,DE,Germany,EURO,562,210725
8/3/2020,DE,Germany,EURO,305,211030
8/4/2020,DE,Germany,EURO,798,211828
8/5/2020,DE,Germany,EURO,951,212779
8/6/2020,DE,Germany,EURO,1112,213891
8/7/2020,DE,Germany,EURO,1170,215061
8/8/2020,DE,Germany,EURO,1005,216066
8/9/2020,DE,Germany,EURO,711,216777
8/10/2020,DE,Germany,EURO,321,217098
8/11/2020,DE,Germany,EURO,1105,218203
8/12/2020,DE,Germany,EURO,1192,219395
8/13/2020,DE,Germany,EURO,1541,220936
8/14/2020,DE,Germany,EURO,1492,222428
8/15/2020,DE,Germany,EURO,1375,223803
8/16/2020,DE,Germany,EURO,756,224559
8/17/2020,DE,Germany,EURO,493,225052
8/18/2020,DE,Germany,EURO,1549,226601
8/19/2020,DE,Germany,EURO,1533,228134
8/20/2020,DE,Germany,EURO,1754,229888
8/21/2020,DE,Germany,EURO,1620,231508
8/22/2020,DE,Germany,EURO,1657,233165
8/23/2020,DE,Germany,EURO,918,234083
8/24/2020,DE,Germany,EURO,565,234648
8/25/2020,DE,Germany,EURO,1427,236075
8/26/2020,DE,Germany,EURO,1487,237562
8/27/2020,DE,Germany,EURO,1618,239180
8/28/2020,DE,Germany,EURO,1543,240723
8/29/2020,DE,Germany,EURO,1390,242113
8/30/2020,DE,Germany,EURO,834,242947
8/31/2020,DE,Germany,EURO,535,243482
9/1/2020,DE,Germany,EURO,1186,244668
9/2/2020,DE,Germany,EURO,1323,245991
9/3/2020,DE,Germany,EURO,1412,247403
9/4/2020,DE,Germany,EURO,1516,248919
9/5/2020,DE,Germany,EURO,1496,250415
9/6/2020,DE,Germany,EURO,1107,251522
9/7/2020,DE,Germany,EURO,579,252101
9/8/2020,DE,Germany,EURO,1413,253514
9/9/2020,DE,Germany,EURO,1381,254895
9/10/2020,DE,Germany,EURO,1746,256641
9/11/2020,DE,Germany,EURO,1589,258230
9/12/2020,DE,Germany,EURO,1651,259881
9/13/2020,DE,Germany,EURO,1224,261105
9/14/2020,DE,Germany,EURO,762,261867
9/15/2020,DE,Germany,EURO,1489,263356
9/16/2020,DE,Germany,EURO,2002,265358
9/17/2020,DE,Germany,EURO,2197,267555
9/18/2020,DE,Germany,EURO,2356,269911
9/19/2020,DE,Germany,EURO,2171,272082
9/20/2020,DE,Germany,EURO,1392,273474
9/21/2020,DE,Germany,EURO,690,274164
9/22/2020,DE,Germany,EURO,1657,275821
9/23/2020,DE,Germany,EURO,1816,277637
9/24/2020,DE,Germany,EURO,2212,279849
9/25/2020,DE,Germany,EURO,2394,282243
9/26/2020,DE,Germany,EURO,2333,284576
9/27/2020,DE,Germany,EURO,1785,286361
9/28/2020,DE,Germany,EURO,874,287235
9/29/2020,DE,Germany,EURO,1835,289070
9/30/2020,DE,Germany,EURO,2162,291232
10/1/2020,DE,Germany,EURO,2737,293969
10/2/2020,DE,Germany,EURO,2930,296899
10/3/2020,DE,Germany,EURO,2929,299828
10/4/2020,DE,Germany,EURO,2196,302024
10/5/2020,DE,Germany,EURO,1158,303182
10/6/2020,DE,Germany,EURO,2412,305594
10/7/2020,DE,Germany,EURO,3591,309185
10/8/2020,DE,Germany,EURO,4498,313683
10/9/2020,DE,Germany,EURO,4670,318353
10/10/2020,DE,Germany,EURO,5064,323417
10/11/2020,DE,Germany,EURO,3629,327046
10/12/2020,DE,Germany,EURO,2272,329318
10/13/2020,DE,Germany,EURO,4191,333509
10/14/2020,DE,Germany,EURO,5366,338875
10/15/2020,DE,Germany,EURO,7250,346125
10/16/2020,DE,Germany,EURO,7907,354032
10/17/2020,DE,Germany,EURO,7981,362013
10/18/2020,DE,Germany,EURO,5674,367687
10/19/2020,DE,Germany,EURO,3676,371363
10/20/2020,DE,Germany,EURO,6469,377832
10/21/2020,DE,Germany,EURO,9454,387286
10/22/2020,DE,Germany,EURO,12409,399695
10/23/2020,DE,Germany,EURO,13922,413617
10/24/2020,DE,Germany,EURO,14041,427658
10/25/2020,DE,Germany,EURO,11099,438757
10/26/2020,DE,Germany,EURO,7450,446207
10/27/2020,DE,Germany,EURO,12028,458235
10/28/2020,DE,Germany,EURO,15947,474182
10/29/2020,DE,Germany,EURO,19249,493431
10/30/2020,DE,Germany,EURO,19848,513279
10/31/2020,DE,Germany,EURO,19407,532686
11/1/2020,DE,Germany,EURO,13998,546684
11/2/2020,DE,Germany,EURO,10520,557204
11/3/2020,DE,Germany,EURO,15251,572455
11/4/2020,DE,Germany,EURO,19344,591799
11/5/2020,DE,Germany,EURO,21210,613009
11/6/2020,DE,Germany,EURO,22281,635290
11/7/2020,DE,Germany,EURO,21583,656873
11/8/2020,DE,Germany,EURO,15936,672809
11/9/2020,DE,Germany,EURO,10133,682942
11/10/2020,DE,Germany,EURO,15996,698938
11/11/2020,DE,Germany,EURO,19620,718558
11/12/2020,DE,Germany,EURO,22705,741263
11/13/2020,DE,Germany,EURO,23531,764794
11/14/2020,DE,Germany,EURO,21387,786181
11/15/2020,DE,Germany,EURO,15793,801974
11/16/2020,DE,Germany,EURO,8842,810816
11/17/2020,DE,Germany,EURO,14701,825517
11/18/2020,DE,Germany,EURO,20362,845879
11/19/2020,DE,Germany,EURO,23706,869585
11/20/2020,DE,Germany,EURO,23749,893334
11/21/2020,DE,Germany,EURO,22296,915630
11/22/2020,DE,Germany,EURO,14770,930400
11/23/2020,DE,Germany,EURO,8815,939215
11/24/2020,DE,Germany,EURO,15081,954296
11/25/2020,DE,Germany,EURO,19411,973707
11/26/2020,DE,Germany,EURO,22047,995754
11/27/2020,DE,Germany,EURO,22764,1018518
11/28/2020,DE,Germany,EURO,20149,1038667
11/29/2020,DE,Germany,EURO,14941,1053608
11/30/2020,DE,Germany,EURO,8784,1062392
12/1/2020,DE,Germany,EURO,13298,1075690
12/2/2020,DE,Germany,EURO,19219,1094909
12/3/2020,DE,Germany,EURO,23204,1118113
12/4/2020,DE,Germany,EURO,24426,1142539
12/5/2020,DE,Germany,EURO,22250,1164789
12/6/2020,DE,Germany,EURO,15728,1180517
12/7/2020,DE,Germany,EURO,10232,1190749
12/8/2020,DE,Germany,EURO,16466,1207215
12/9/2020,DE,Germany,EURO,22808,1230023
12/10/2020,DE,Germany,EURO,27635,1257658
12/11/2020,DE,Germany,EURO,29049,1286707
12/12/2020,DE,Germany,EURO,27254,1313961
12/13/2020,DE,Germany,EURO,20608,1334569
12/14/2020,DE,Germany,EURO,12495,1347064
12/15/2020,DE,Germany,EURO,19079,1366143
12/16/2020,DE,Germany,EURO,26935,1393078
12/17/2020,DE,Germany,EURO,31359,1424437
12/18/2020,DE,Germany,EURO,31960,1456397
12/19/2020,DE,Germany,EURO,29750,1486147
12/20/2020,DE,Germany,EURO,21698,1507845
12/21/2020,DE,Germany,EURO,13902,1521747
12/22/2020,DE,Germany,EURO,20302,1542049
12/23/2020,DE,Germany,EURO,28975,1571024
12/24/2020,DE,Germany,EURO,33976,1605000
12/25/2020,DE,Germany,EURO,21135,1626135
12/26/2020,DE,Germany,EURO,13142,1639277
12/27/2020,DE,Germany,EURO,11551,1650828
12/28/2020,DE,Germany,EURO,9808,1660636
12/29/2020,DE,Germany,EURO,15740,1676376
12/30/2020,DE,Germany,EURO,27572,1703948
12/31/2020,DE,Germany,EURO,31069,1735017
1/1/2021,DE,Germany,EURO,19585,1754602
1/2/2021,DE,Germany,EURO,10266,1764868
1/3/2021,DE,Germany,EURO,10017,1774885
1/4/2021,DE,Germany,EURO,8829,1783714
1/5/2021,DE,Germany,EURO,14315,1798029
1/6/2021,DE,Germany,EURO,27458,1825487
1/7/2021,DE,Germany,EURO,27968,1853455
1/8/2021,DE,Germany,EURO,26117,1879572
1/9/2021,DE,Germany,EURO,24541,1904113
1/10/2021,DE,Germany,EURO,16666,1920779
1/11/2021,DE,Germany,EURO,8475,1929254
1/12/2021,DE,Germany,EURO,13494,1942748
1/13/2021,DE,Germany,EURO,22590,1965338
1/14/2021,DE,Germany,EURO,24113,1989451
1/15/2021,DE,Germany,EURO,20401,2009852
1/16/2021,DE,Germany,EURO,18311,2028163
1/17/2021,DE,Germany,EURO,13432,2041595
1/18/2021,DE,Germany,EURO,6595,2048190
1/19/2021,DE,Germany,EURO,9167,2057357
1/20/2021,DE,Germany,EURO,18465,2075822
1/21/2021,DE,Germany,EURO,19479,2095301
1/22/2021,DE,Germany,EURO,16821,2112122
1/23/2021,DE,Germany,EURO,15033,2127155
1/24/2021,DE,Germany,EURO,11569,2138724
1/25/2021,DE,Germany,EURO,5016,2143740
1/26/2021,DE,Germany,EURO,6748,2150488
1/27/2021,DE,Germany,EURO,15510,2165998
1/28/2021,DE,Germany,EURO,15819,2181817
1/29/2021,DE,Germany,EURO,13362,2195179
1/30/2021,DE,Germany,EURO,12569,2207748
1/31/2021,DE,Germany,EURO,9941,2217689
2/1/2021,DE,Germany,EURO,4207,2221896
2/2/2021,DE,Germany,EURO,5858,2227754
2/3/2021,DE,Germany,EURO,12298,2240052
2/4/2021,DE,Germany,EURO,13422,2253474
2/5/2021,DE,Germany,EURO,11506,2264980
2/6/2021,DE,Germany,EURO,10013,2274993
2/7/2021,DE,Germany,EURO,8380,2283373
2/8/2021,DE,Germany,EURO,3092,2286465
2/9/2021,DE,Germany,EURO,4191,2290656
2/10/2021,DE,Germany,EURO,9098,2299754
2/11/2021,DE,Germany,EURO,10279,2310033
2/12/2021,DE,Germany,EURO,9363,2319396
2/13/2021,DE,Germany,EURO,8541,2327937
2/14/2021,DE,Germany,EURO,5597,2333534
2/15/2021,DE,Germany,EURO,3762,2337296
2/16/2021,DE,Germany,EURO,4396,2341692
2/17/2021,DE,Germany,EURO,9246,2350938
2/18/2021,DE,Germany,EURO,10010,2360948
2/19/2021,DE,Germany,EURO,9229,2370177
2/20/2021,DE,Germany,EURO,8726,2378903
2/21/2021,DE,Germany,EURO,7783,2386686
2/22/2021,DE,Germany,EURO,3036,2389722
2/23/2021,DE,Germany,EURO,4418,2394140
2/24/2021,DE,Germany,EURO,10180,2404320
2/25/2021,DE,Germany,EURO,11312,2415632
2/26/2021,DE,Germany,EURO,9910,2425542
2/27/2021,DE,Germany,EURO,9471,2435013
2/28/2021,DE,Germany,EURO,7659,2442672
3/1/2021,DE,Germany,EURO,3453,2446125
3/2/2021,DE,Germany,EURO,4687,2450812
3/3/2021,DE,Germany,EURO,10963,2461775
3/4/2021,DE,Germany,EURO,11315,2473090
3/5/2021,DE,Germany,EURO,10140,2483230
3/6/2021,DE,Germany,EURO,9654,2492884
3/7/2021,DE,Germany,EURO,8297,2501181
3/8/2021,DE,Germany,EURO,3362,2504543
3/9/2021,DE,Germany,EURO,4846,2509389
3/10/2021,DE,Germany,EURO,11516,2520905
3/11/2021,DE,Germany,EURO,13995,2534900
3/12/2021,DE,Germany,EURO,13163,2548063
3/13/2021,DE,Germany,EURO,12556,2560619
3/14/2021,DE,Germany,EURO,10469,2571088
3/15/2021,DE,Germany,EURO,4837,2575925
3/16/2021,DE,Germany,EURO,6848,2582773
3/17/2021,DE,Germany,EURO,15791,2598564
3/18/2021,DE,Germany,EURO,18359,2616923
3/19/2021,DE,Germany,EURO,16738,2633661
3/20/2021,DE,Germany,EURO,15702,2649363
3/21/2021,DE,Germany,EURO,13223,2662586
3/22/2021,DE,Germany,EURO,5954,2668540
3/23/2021,DE,Germany,EURO,8915,2677455
3/24/2021,DE,Germany,EURO,19454,2696909
3/25/2021,DE,Germany,EURO,22659,2719568
3/26/2021,DE,Germany,EURO,21911,2741479
3/27/2021,DE,Germany,EURO,20037,2761516
3/28/2021,DE,Germany,EURO,15783,2777299
3/29/2021,DE,Germany,EURO,7592,2784891
3/30/2021,DE,Germany,EURO,10995,2795886
3/31/2021,DE,Germany,EURO,20385,2816271
4/1/2021,DE,Germany,EURO,23989,2840260
4/2/2021,DE,Germany,EURO,21453,2861713
4/3/2021,DE,Germany,EURO,15488,2877201
4/4/2021,DE,Germany,EURO,10634,2887835
4/5/2021,DE,Germany,EURO,7151,2894986
4/6/2021,DE,Germany,EURO,7038,2902024
4/7/2021,DE,Germany,EURO,11508,2913532
4/8/2021,DE,Germany,EURO,23731,2937263
4/9/2021,DE,Germany,EURO,25773,2963036
4/10/2021,DE,Germany,EURO,23306,2986342
4/11/2021,DE,Germany,EURO,18041,3004383
4/12/2021,DE,Germany,EURO,8853,3013236
4/13/2021,DE,Germany,EURO,12127,3025363
4/14/2021,DE,Germany,EURO,26730,3052093
4/15/2021,DE,Germany,EURO,28563,3080656
4/16/2021,DE,Germany,EURO,25077,3105733
4/17/2021,DE,Germany,EURO,23084,3128817
4/18/2021,DE,Germany,EURO,17698,3146515
4/19/2021,DE,Germany,EURO,8806,3155321
4/20/2021,DE,Germany,EURO,12304,3167625
4/21/2021,DE,Germany,EURO,27976,3195601
4/22/2021,DE,Germany,EURO,29374,3224975
4/23/2021,DE,Germany,EURO,25457,3250432
4/24/2021,DE,Germany,EURO,22981,3273413
4/25/2021,DE,Germany,EURO,18020,3291433
4/26/2021,DE,Germany,EURO,8666,3300099
4/27/2021,DE,Germany,EURO,12219,3312318
4/28/2021,DE,Germany,EURO,25267,3337585
4/29/2021,DE,Germany,EURO,25016,3362601
4/30/2021,DE,Germany,EURO,21432,3384033
5/1/2021,DE,Germany,EURO,19161,3403194
5/2/2021,DE,Germany,EURO,15065,3418259
5/3/2021,DE,Germany,EURO,6654,3424913
5/4/2021,DE,Germany,EURO,9124,3434037
5/5/2021,DE,Germany,EURO,20980,3455017
5/6/2021,DE,Germany,EURO,20857,3475874
5/7/2021,DE,Germany,EURO,17167,3493041
5/8/2021,DE,Germany,EURO,15471,3508512
5/9/2021,DE,Germany,EURO,12034,3520546
5/10/2021,DE,Germany,EURO,5318,3525864
5/11/2021,DE,Germany,EURO,7397,3533261
5/12/2021,DE,Germany,EURO,16754,3550015
5/13/2021,DE,Germany,EURO,16488,3566503
5/14/2021,DE,Germany,EURO,9665,3576168
5/15/2021,DE,Germany,EURO,7646,3583814
5/16/2021,DE,Germany,EURO,8597,3592411
5/17/2021,DE,Germany,EURO,4278,3596689
5/18/2021,DE,Germany,EURO,5251,3601940
5/19/2021,DE,Germany,EURO,12325,3614265
5/20/2021,DE,Germany,EURO,11308,3625573
5/21/2021,DE,Germany,EURO,8434,3634007
5/22/2021,DE,Germany,EURO,7581,3641588
5/23/2021,DE,Germany,EURO,5822,3647410
5/24/2021,DE,Germany,EURO,2002,3649412
5/25/2021,DE,Germany,EURO,1799,3651211
5/26/2021,DE,Germany,EURO,3670,3654881
5/27/2021,DE,Germany,EURO,7147,3662028
5/28/2021,DE,Germany,EURO,6804,3668832
5/29/2021,DE,Germany,EURO,5176,3674008
5/30/2021,DE,Germany,EURO,3689,3677697
5/31/2021,DE,Germany,EURO,1607,3679304
6/1/2021,DE,Germany,EURO,2440,3681744
6/2/2021,DE,Germany,EURO,5106,3686850
6/3/2021,DE,Germany,EURO,4489,3691339
6/4/2021,DE,Germany,EURO,2942,3694281
6/5/2021,DE,Germany,EURO,2275,3696556
6/6/2021,DE,Germany,EURO,2309,3698865
6/7/2021,DE,Germany,EURO,1136,3700001
6/8/2021,DE,Germany,EURO,1715,3701716
6/9/2021,DE,Germany,EURO,3537,3705253
6/10/2021,DE,Germany,EURO,2866,3708119
6/11/2021,DE,Germany,EURO,2284,3710403
6/12/2021,DE,Germany,EURO,1841,3712244
6/13/2021,DE,Germany,EURO,1313,3713557
6/14/2021,DE,Germany,EURO,516,3714073
6/15/2021,DE,Germany,EURO,935,3715008
6/16/2021,DE,Germany,EURO,1703,3716711
6/17/2021,DE,Germany,EURO,1445,3718156
6/18/2021,DE,Germany,EURO,1161,3719317
6/19/2021,DE,Germany,EURO,1033,3720350
6/20/2021,DE,Germany,EURO,738,3721088
6/21/2021,DE,Germany,EURO,276,3721364
6/22/2021,DE,Germany,EURO,609,3721973
6/23/2021,DE,Germany,EURO,1068,3723041
6/24/2021,DE,Germany,EURO,905,3723946
6/25/2021,DE,Germany,EURO,830,3724776
6/26/2021,DE,Germany,EURO,742,3725518
6/27/2021,DE,Germany,EURO,483,3726001
6/28/2021,DE,Germany,EURO,223,3726224
6/29/2021,DE,Germany,EURO,524,3726748
6/30/2021,DE,Germany,EURO,898,3727646
7/1/2021,DE,Germany,EURO,867,3728513
7/2/2021,DE,Germany,EURO,711,3729224
7/3/2021,DE,Germany,EURO,670,3729894
7/4/2021,DE,Germany,EURO,509,3730403
7/5/2021,DE,Germany,EURO,208,3730611
7/6/2021,DE,Germany,EURO,559,3731170
7/7/2021,DE,Germany,EURO,1065,3732235
7/8/2021,DE,Germany,EURO,963,3733198
7/9/2021,DE,Germany,EURO,958,3734156
7/10/2021,DE,Germany,EURO,949,3735105
7/11/2021,DE,Germany,EURO,791,3735896
7/12/2021,DE,Germany,EURO,311,3736207
7/13/2021,DE,Germany,EURO,803,3737010
7/14/2021,DE,Germany,EURO,1765,3738775
7/15/2021,DE,Germany,EURO,1627,3740402
7/16/2021,DE,Germany,EURO,1520,3741922
7/17/2021,DE,Germany,EURO,1620,3743542
7/18/2021,DE,Germany,EURO,1281,3744823
7/19/2021,DE,Germany,EURO,499,3745322
7/20/2021,DE,Germany,EURO,1431,3746753
7/21/2021,DE,Germany,EURO,2341,3749094
7/22/2021,DE,Germany,EURO,2297,3751391
7/23/2021,DE,Germany,EURO,2225,3753616
7/24/2021,DE,Germany,EURO,2121,3755737
7/25/2021,DE,Germany,EURO,1594,3757331
7/26/2021,DE,Germany,EURO,638,3757969
7/27/2021,DE,Germany,EURO,1664,3759633
7/28/2021,DE,Germany,EURO,3099,3762732
7/29/2021,DE,Germany,EURO,2846,3765578
7/30/2021,DE,Germany,EURO,2638,3768216
7/31/2021,DE,Germany,EURO,2531,3770747
8/1/2021,DE,Germany,EURO,1964,3772711
8/2/2021,DE,Germany,EURO,783,3773494
8/3/2021,DE,Germany,EURO,2118,3775612
8/4/2021,DE,Germany,EURO,3757,3779369
8/5/2021,DE,Germany,EURO,3543,3782912
8/6/2021,DE,Germany,EURO,3532,3786444
